DATE;OPEN;HIGH;LOW;CLOSE
09/16/2011;31810000;32480000;30430000;30980000
09/19/2011;34800000;35330000;32350000;32730000
09/20/2011;32420000;33140000;31450000;32860000
09/21/2011;33000000;37320000;32450000;37320000
09/22/2011;41000000;43870000;39330000;41350000
09/23/2011;42170000;42820000;40420000;41250000
09/26/2011;40990000;43340000;39020000;39020000
09/27/2011;36590000;38570000;35320000;37710000
09/28/2011;37700000;41240000;36650000;41080000
09/29/2011;38620000;42000000;38030000;38840000
09/30/2011;40930000;42990000;39880000;42960000
10/03/2011;44250000;45550000;41510000;45450000
10/04/2011;46180000;46880000;40020000;40820000
10/05/2011;40730000;41200000;37510000;37810000
10/06/2011;38240000;38740000;36150000;36270000
10/07/2011;35670000;37820000;35190000;36200000
10/10/2011;35450000;35450000;32960000;33020000
10/11/2011;33950000;34240000;32620000;32860000
10/12/2011;31570000;31930000;29790000;31260000
10/13/2011;31990000;32760000;30480000;30700000
10/14/2011;29070000;29960000;28080000;28240000
10/17/2011;30350000;33390000;30120000;33390000
10/18/2011;33370000;34710000;29690000;31560000
10/19/2011;32920000;35470000;31910000;34440000
10/20/2011;34440000;36870000;34160000;34780000
10/21/2011;32760000;32980000;31320000;31320000
10/24/2011;31670000;31700000;28840000;29260000
10/25/2011;30680000;32460000;30320000;32220000
10/26/2011;30440000;33300000;29630000;29860000
10/27/2011;24720000;26460000;24700000;25460000
10/28/2011;26020000;26020000;24440000;24530000
10/31/2011;27090000;29970000;27010000;29960000
11/01/2011;36030000;37530000;33870000;34770000
11/02/2011;33530000;34270000;32550000;32740000
11/03/2011;31380000;34650000;30210000;30500000
11/04/2011;31460000;32560000;30140000;30160000
11/07/2011;31400000;32150000;29850000;29850000
11/08/2011;29340000;30490000;27470000;27480000
11/09/2011;31320000;36430000;30980000;36160000
11/10/2011;33090000;35500000;32120000;32810000
11/11/2011;29910000;30420000;29450000;30040000
11/14/2011;31420000;32850000;31130000;31130000
11/15/2011;31740000;32550000;30400000;31220000
11/16/2011;32660000;33510000;30540000;33510000
11/17/2011;33150000;36460000;32890000;34510000
11/18/2011;33160000;33990000;31920000;32000000
11/21/2011;34590000;35290000;32530000;32910000
11/22/2011;33120000;33390000;31280000;31970000
11/23/2011;32910000;34570000;32680000;33980000
11/25/2011;34610000;34770000;33120000;34470000
11/28/2011;31930000;33110000;31570000;32130000
11/29/2011;31760000;32020000;30560000;30640000
11/30/2011;27720000;28500000;27030000;27800000
12/01/2011;27630000;27890000;26640000;27410000
12/02/2011;26260000;27620000;25290000;27520000
12/05/2011;26740000;28310000;26000000;27840000
12/06/2011;27910000;28130000;27410000;28130000
12/07/2011;28610000;29580000;28440000;28670000
12/08/2011;29630000;30910000;29020000;30590000
12/09/2011;29610000;29610000;26290000;26380000
12/12/2011;26780000;27730000;25640000;25670000
12/13/2011;24720000;26280000;23270000;25410000
12/14/2011;26160000;27550000;25760000;26040000
12/15/2011;24380000;25280000;24140000;25110000
12/16/2011;24160000;25020000;23510000;24290000
12/19/2011;25140000;25380000;24380000;24920000
12/20/2011;23560000;23580000;22540000;23220000
12/21/2011;22520000;23940000;21120000;21430000
12/22/2011;21080000;21330000;20340000;21160000
12/23/2011;21100000;21210000;20720000;20730000
12/27/2011;22580000;22660000;21680000;21910000
12/28/2011;22120000;23560000;22110000;23520000
12/29/2011;23520000;23520000;22650000;22650000
12/30/2011;22860000;23460000;22650000;23400000
01/03/2012;22950000;23100000;22540000;22970000
01/04/2012;23440000;23730000;22220000;22220000
01/05/2012;22750000;23090000;21340000;21480000
01/06/2012;21240000;21720000;20580000;20630000
01/09/2012;21670000;21780000;21000000;21070000
01/10/2012;20140000;20690000;20050000;20690000
01/11/2012;21180000;21220000;20980000;21050000
01/12/2012;21010000;22030000;20460000;20470000
01/13/2012;21410000;22430000;20910000;20910000
01/17/2012;20900000;22250000;20690000;22200000
01/18/2012;23200000;23440000;20780000;20890000
01/19/2012;20490000;20870000;19450000;19870000
01/20/2012;19910000;19940000;18160000;18280000
01/23/2012;19220000;19310000;18550000;18670000
01/24/2012;19760000;20000000;18630000;18910000
01/25/2012;19350000;19550000;17150000;18310000
01/26/2012;17960000;19170000;16800000;18570000
01/27/2012;19160000;19160000;18260000;18530000
01/30/2012;20330000;20330000;19380000;19400000
01/31/2012;19070000;19840000;18130000;19440000
02/01/2012;18680000;18820000;17990000;18550000
02/02/2012;18380000;18500000;17980000;17980000
02/03/2012;16840000;17320000;16100000;17100000
02/06/2012;17980000;18020000;16110000;17760000
02/07/2012;17930000;18100000;17500000;17650000
02/08/2012;17790000;18460000;17530000;18160000
02/09/2012;18120000;18720000;18070000;18630000
02/10/2012;20100000;21980000;19020000;20790000
02/13/2012;19640000;19680000;17920000;19040000
02/14/2012;19450000;20760000;18950000;19540000
02/15/2012;19740000;21770000;19440000;21140000
02/16/2012;21590000;21760000;19220000;19220000
02/17/2012;18730000;18790000;17540000;17780000
02/21/2012;18410000;18940000;17650000;18190000
02/22/2012;18850000;18940000;17740000;18190000
02/23/2012;18730000;18970000;16640000;16800000
02/24/2012;16680000;17620000;16420000;17310000
02/27/2012;19100000;19250000;17580000;18190000
02/28/2012;18670000;18670000;17880000;17960000
02/29/2012;17800000;18750000;17530000;18430000
03/01/2012;18020000;18030000;17260000;17260000
03/02/2012;17650000;17650000;17140000;17290000
03/05/2012;18270000;18900000;18020000;18050000
03/06/2012;20570000;21240000;20300000;20870000
03/07/2012;20430000;20440000;19070000;19070000
03/08/2012;18080000;18460000;17760000;17950000
03/09/2012;17160000;17540000;16630000;17110000
03/12/2012;15790000;16670000;15230000;15640000
03/13/2012;14000000;16080000;13990000;14800000
03/14/2012;14420000;16190000;14390000;15310000
03/15/2012;15320000;16060000;14580000;15420000
03/16/2012;14430000;15240000;13660000;14470000
03/19/2012;15420000;15430000;14540000;15040000
03/20/2012;15820000;15950000;15110000;15580000
03/21/2012;14720000;15310000;14190000;15130000
03/22/2012;16040000;16580000;15560000;15570000
03/23/2012;15650000;16390000;14690000;14820000
03/26/2012;14510000;15030000;14260000;14260000
03/27/2012;14520000;15590000;14140000;15590000
03/28/2012;15580000;17270000;15400000;15470000
03/29/2012;16840000;17200000;15390000;15480000
03/30/2012;14880000;15980000;14670000;15500000
04/02/2012;16350000;16580000;15020000;15640000
04/03/2012;15610000;16650000;15560000;15660000
04/04/2012;17070000;17740000;16310000;16440000
04/05/2012;17020000;17130000;16290000;16700000
04/09/2012;18940000;18940000;17930000;18810000
04/10/2012;19100000;21060000;18620000;20390000
04/11/2012;19220000;20120000;18730000;20020000
04/12/2012;19630000;19740000;17200000;17200000
04/13/2012;17950000;19620000;17850000;19550000
04/16/2012;18870000;20420000;18600000;19550000
04/17/2012;18660000;18660000;17580000;18460000
04/18/2012;19020000;19170000;17700000;18640000
04/19/2012;18510000;19690000;17690000;18360000
04/20/2012;17920000;18050000;16970000;17440000
04/23/2012;20220000;20270000;18950000;18970000
04/24/2012;19220000;19220000;18090000;18100000
04/25/2012;17050000;17380000;16820000;16820000
04/26/2012;16970000;17040000;15750000;16240000
04/27/2012;15830000;16470000;15830000;16320000
04/30/2012;17040000;17410000;16920000;17150000
05/01/2012;17270000;17490000;16010000;16600000
05/02/2012;17250000;17630000;16780000;16880000
05/03/2012;16900000;17920000;16730000;17560000
05/04/2012;18030000;19280000;17810000;19160000
05/07/2012;19800000;19870000;18410000;18940000
05/08/2012;19440000;20910000;17950000;19050000
05/09/2012;20650000;21590000;19380000;20080000
05/10/2012;19250000;19880000;18770000;18830000
05/11/2012;19930000;19940000;18620000;19890000
05/14/2012;21470000;21870000;20940000;21870000
05/15/2012;21430000;22700000;20760000;21970000
05/16/2012;21540000;22690000;20830000;22270000
05/17/2012;21990000;24510000;21870000;24490000
05/18/2012;23270000;25140000;23070000;25100000
05/21/2012;24880000;24880000;22010000;22010000
05/22/2012;21760000;23190000;19980000;22480000
05/23/2012;23320000;24620000;21990000;22330000
05/24/2012;22000000;23220000;21480000;21540000
05/25/2012;22050000;22290000;21300000;21760000
05/29/2012;21700000;22470000;20990000;21030000
05/30/2012;22680000;24140000;22660000;24140000
05/31/2012;23830000;25460000;22780000;24060000
06/01/2012;25870000;26710000;23940000;26660000
06/04/2012;26350000;27730000;25720000;26120000
06/05/2012;25900000;25900000;24500000;24680000
06/06/2012;23760000;23890000;21800000;22160000
06/07/2012;21000000;22480000;20740000;21720000
06/08/2012;22540000;23100000;20290000;21230000
06/11/2012;19870000;23560000;19630000;23560000
06/12/2012;23150000;23900000;22090000;22090000
06/13/2012;22930000;24930000;22660000;24270000
06/14/2012;24190000;24810000;21550000;21680000
06/15/2012;22470000;23090000;20610000;21110000
06/18/2012;21760000;21980000;18240000;18320000
06/19/2012;17660000;18620000;17360000;18380000
06/20/2012;17960000;20050000;17090000;17240000
06/21/2012;16890000;20480000;16770000;20080000
06/22/2012;18650000;19370000;17900000;18110000
06/25/2012;20470000;21360000;19890000;20380000
06/26/2012;20010000;20570000;19420000;19720000
06/27/2012;19550000;20120000;19380000;19450000
06/28/2012;20330000;21190000;19600000;19710000
06/29/2012;17520000;19710000;16870000;17080000
07/02/2012;17620000;18190000;16660000;16800000
07/03/2012;16670000;16920000;16270000;16660000
07/05/2012;17610000;18220000;17180000;17500000
07/06/2012;18200000;18250000;16950000;17100000
07/09/2012;18170000;18320000;17730000;17980000
07/10/2012;17510000;19190000;17290000;18720000
07/11/2012;17980000;19170000;17840000;17950000
07/12/2012;18820000;19510000;17750000;18330000
07/13/2012;17780000;17820000;16360000;16740000
07/16/2012;17310000;17320000;16460000;17110000
07/17/2012;16720000;17460000;16090000;16480000
07/18/2012;16810000;16810000;15690000;16160000
07/19/2012;16060000;16700000;15450000;15450000
07/20/2012;16650000;17050000;15970000;16270000
07/23/2012;20410000;20490000;18340000;18620000
07/24/2012;18380000;21000000;18370000;20470000
07/25/2012;19790000;20670000;18990000;19340000
07/26/2012;17680000;18470000;17070000;17530000
07/27/2012;17110000;17300000;16520000;16700000
07/30/2012;17550000;18080000;17230000;18030000
07/31/2012;18400000;19090000;18260000;18930000
08/01/2012;18800000;19180000;18200000;18960000
08/02/2012;19050000;19250000;17560000;17570000
08/03/2012;16050000;16450000;15640000;15640000
08/06/2012;15850000;16270000;15820000;15950000
08/07/2012;15550000;16030000;15480000;15990000
08/08/2012;16460000;16470000;15270000;15320000
08/09/2012;15390000;15670000;15280000;15280000
08/10/2012;15340000;15500000;14730000;14740000
08/13/2012;14090000;14670000;13670000;13700000
08/14/2012;13910000;15060000;13910000;14850000
08/15/2012;14820000;14980000;14360000;14630000
08/16/2012;14880000;15150000;14280000;14290000
08/17/2012;14230000;14300000;13300000;13450000
08/20/2012;14110000;14780000;13990000;14020000
08/21/2012;14100000;15440000;14040000;15020000
08/22/2012;15320000;15520000;14750000;15110000
08/23/2012;15000000;16450000;15000000;15960000
08/24/2012;15990000;16000000;15180000;15180000
08/27/2012;16150000;16380000;15750000;16350000
08/28/2012;16320000;16920000;16010000;16490000
08/29/2012;16610000;17060000;16500000;17060000
08/30/2012;17480000;18050000;17440000;17830000
08/31/2012;17250000;18040000;16920000;17470000
09/04/2012;18650000;18960000;17850000;17980000
09/05/2012;17380000;17840000;16990000;17740000
09/06/2012;17300000;17300000;15600000;15600000
09/07/2012;15600000;15600000;14330000;14380000
09/10/2012;14270000;16280000;13970000;16280000
09/11/2012;16110000;16410000;15780000;16410000
09/12/2012;15590000;16310000;15430000;15800000
09/13/2012;15600000;16540000;13910000;14050000
09/14/2012;13820000;14710000;13510000;14510000
09/17/2012;14670000;14920000;14380000;14590000
09/18/2012;14510000;14880000;14170000;14180000
09/19/2012;13950000;14080000;13610000;13880000
09/20/2012;14630000;14670000;14070000;14070000
09/21/2012;13940000;14180000;13690000;13980000
09/24/2012;15060000;15060000;13870000;14150000
09/25/2012;14190000;15720000;14030000;15430000
09/26/2012;15830000;17080000;15830000;16810000
09/27/2012;16380000;16500000;14830000;14840000
09/28/2012;15230000;15770000;14950000;15730000
10/01/2012;16030000;16530000;15130000;16320000
10/02/2012;15850000;16500000;15700000;15710000
10/03/2012;15630000;16020000;15130000;15430000
10/04/2012;15230000;15330000;14530000;14550000
10/05/2012;13680000;14780000;13670000;14330000
10/08/2012;15190000;15460000;15040000;15110000
10/09/2012;15280000;16400000;15180000;16370000
10/10/2012;16520000;16790000;16130000;16290000
10/11/2012;15330000;15800000;15310000;15590000
10/12/2012;15410000;16180000;14960000;16140000
10/15/2012;16050000;16210000;15230000;15270000
10/16/2012;14840000;15230000;14500000;15220000
10/17/2012;15430000;15630000;14900000;15070000
10/18/2012;15250000;15500000;14680000;15030000
10/19/2012;14910000;17600000;14900000;17060000
10/22/2012;17440000;17980000;16620000;16620000
10/23/2012;18230000;19650000;18170000;18830000
10/24/2012;18220000;18670000;17930000;18330000
10/25/2012;17560000;18640000;17300000;18120000
10/26/2012;18030000;18640000;17520000;17810000
10/31/2012;17680000;18840000;17560000;18600000
11/01/2012;17770000;17790000;16450000;16690000
11/02/2012;16060000;17600000;16050000;17590000
11/05/2012;18330000;18700000;18130000;18420000
11/06/2012;18160000;18170000;17190000;17580000
11/07/2012;17720000;19400000;17620000;19080000
11/08/2012;18690000;18690000;17960000;18490000
11/09/2012;18800000;18810000;17670000;18610000
11/12/2012;18150000;18150000;16450000;16680000
11/13/2012;17360000;17380000;16120000;16650000
11/14/2012;16320000;18050000;15930000;17920000
11/15/2012;17740000;18640000;17620000;17990000
11/16/2012;17650000;18500000;16410000;16410000
11/19/2012;15880000;15980000;15100000;15240000
11/20/2012;15110000;15650000;15060000;15080000
11/21/2012;14960000;15430000;14770000;15310000
11/23/2012;15000000;15260000;15000000;15140000
11/26/2012;15630000;15840000;15470000;15500000
11/27/2012;15300000;15930000;15010000;15920000
11/28/2012;16430000;16980000;15470000;15510000
11/29/2012;15210000;15510000;15020000;15060000
11/30/2012;15260000;16170000;14890000;15870000
12/03/2012;15810000;16690000;15760000;16640000
12/04/2012;16660000;17370000;16380000;17120000
12/05/2012;16950000;17530000;16270000;16460000
12/06/2012;16590000;16850000;16310000;16580000
12/07/2012;16120000;16650000;15730000;15900000
12/10/2012;16470000;16470000;15960000;16050000
12/11/2012;15940000;16010000;15420000;15570000
12/12/2012;15600000;16090000;15410000;15950000
12/13/2012;15870000;16670000;15710000;16560000
12/14/2012;16680000;17150000;16610000;17000000
12/17/2012;17200000;17200000;16210000;16340000
12/18/2012;16390000;16430000;15460000;15570000
12/19/2012;16050000;17460000;16040000;17360000
12/20/2012;17260000;17960000;17110000;17670000
12/21/2012;19850000;19930000;17760000;17840000
12/24/2012;18460000;18660000;17840000;17840000
12/26/2012;18710000;19630000;18610000;19480000
12/27/2012;19390000;20900000;19110000;19470000
12/28/2012;20320000;23230000;19940000;22720000
12/31/2012;22140000;22720000;17880000;18020000
01/02/2013;15240000;15930000;14600000;14680000
01/03/2013;14770000;14920000;14240000;14560000
01/04/2013;14230000;14310000;13640000;13830000
01/07/2013;14530000;14530000;13710000;13790000
01/08/2013;13880000;14290000;13620000;13620000
01/09/2013;13320000;13930000;13220000;13810000
01/10/2013;13330000;13880000;13330000;13490000
01/11/2013;13550000;13790000;13220000;13360000
01/14/2013;13660000;13850000;13410000;13520000
01/15/2013;13970000;13990000;13330000;13550000
01/16/2013;13700000;13760000;13200000;13420000
01/17/2013;13450000;13700000;13160000;13570000
01/18/2013;13520000;13530000;12290000;12460000
01/22/2013;13280000;13320000;12430000;12430000
01/23/2013;12670000;12670000;12300000;12460000
01/24/2013;12730000;13500000;12400000;12690000
01/25/2013;12630000;12990000;12500000;12890000
01/28/2013;13290000;13910000;13290000;13570000
01/29/2013;13870000;13880000;13040000;13310000
01/30/2013;13640000;14330000;13600000;14320000
01/31/2013;14430000;14430000;14040000;14280000
02/01/2013;13370000;13380000;12720000;12900000
02/04/2013;14000000;14750000;13800000;14670000
02/05/2013;14210000;14210000;13390000;13720000
02/06/2013;14060000;14080000;13340000;13410000
02/07/2013;13470000;14410000;13430000;13500000
02/08/2013;13200000;13200000;12890000;13020000
